PERMCO,GVKEY,companyid,score,preferred,duplicate
14959,063600,8534,1,1,0
14964,063606,9456,1,1,0
14965,063604,383,6,1,0
14966,063621,15098,1,1,0
14967,063617,7100,6,1,0
14969,063639,22934,1,1,0
14970,063640,24030,1,1,0
14971,063635,18561,2,1,0
14973,063651,26495,1,1,0
14977,063650,21752,1,1,0
14982,063661,16261,6,1,0
14984,063663,18870,1,1,0
14985,063676,22300,2,1,0
14987,063667,10104,8,1,0
14996,063687,31793,1,1,1
14996,063687,2355485,1,1,1
14998,063678,920,2,1,0
15000,063679,8560,1,1,0
15009,063699,24955,1,1,0
15014,063700,2262,6,1,0
15016,063702,28655,1,1,0
15019,063724,21677,1,1,0
15021,063728,907,6,1,0
15022,063742,19696,1,1,0
15025,063739,6633,1,1,0
15026,063740,28818,6,1,0
15028,063758,25512,1,1,0
15031,063755,17975,3,1,0
15037,063763,14739,1,1,0
15040,063789,2612,1,1,0
15044,063644,833,2,1,0
15045,063799,5155,1,1,0
15046,063803,29943,1,1,0
15048,063804,31164,6,1,0
15052,125054,865882,3,1,0
15055,031136,29489,6,1,0
15056,063812,20235,1,1,0
15061,063930,11547,1,1,0
15065,063848,33489,1,1,0
15073,063874,29017,3,1,0
15075,063857,825075,1,1,0
15079,063866,8406,1,1,0
15081,063870,20435,1,1,0
15091,063890,2793,6,1,0
15092,063895,4465,1,1,0
15094,061880,750822,1,1,0
15095,063928,32939,1,1,0
15097,063901,748542,1,1,1
15097,063901,1811136,6,0,1
15098,063907,10146,1,1,0
15100,063915,1518,6,1,0
15108,063927,32128,1,1,0
15114,063938,27402,3,1,0
15115,063940,19431,9,1,0
15118,063943,2051,1,1,0
15120,063952,25076,3,0,1
15120,063952,1708241,3,0,1
15120,063952,2202435,1,1,1
15121,063945,2375,1,1,0
15122,063951,21708,3,1,0
15124,063959,32673,1,1,0
15134,063976,4719,1,1,0
15135,063972,1220325,10,1,0
15139,063980,18196,1,1,1
15139,063980,890234,6,0,1
15147,063986,10868,1,1,0
15150,063998,13507,6,1,0
15152,062646,7507,3,1,0
15153,001360,27619,1,1,0
15155,064004,32751,1,1,0
15158,021118,569,1,1,0
15159,063996,8461,2,1,0
15166,064020,30277,6,1,0
15170,064009,32592,6,1,0
15171,064030,29158,1,1,0
15177,064041,21760,6,1,0
15179,064054,32408,1,1,0
15186,064055,33305,3,0,1
15186,064055,897933,6,0,1
15186,064055,1942040,1,1,1
15190,064061,12299,1,1,0
15196,064072,1692432,6,1,0
15197,020747,530632,1,1,0
15199,064088,32601,1,1,0
15205,064099,25410,1,1,0
15207,064103,24877,1,1,0
15210,064102,24764,1,1,0
15220,064130,29384,3,1,0
15221,064363,16295,1,1,0
15222,064132,33703,1,1,0
15229,064156,30816,1,1,0
15233,064160,1026,2,1,0
15236,064163,9261,1,1,0
15237,025845,7177,2,1,0
15238,064165,15536,1,1,0
15240,064177,3625929,10,1,0
15243,064175,18989,1,1,0
15244,179360,949329,3,0,1
15244,026922,3387532,1,1,1
15247,064189,800978,3,1,0
15249,064184,8929,10,1,0
15250,064194,145,3,1,0
15251,064199,26326,1,1,0
15257,064206,6336,9,1,0
15258,064210,1222182,10,1,0
15259,064209,22032,6,1,0
15260,064231,14980,1,1,0
15264,015320,2230022,6,1,0
15267,064254,29520,1,1,0
15276,023790,3443083,1,1,0
15281,064282,533165,2,1,0
15289,064301,28698,1,1,0
15292,064303,2056,1,1,0
15293,064304,7282,3,1,0
15296,064319,20081,1,1,0
15300,064314,10863,1,1,0
15302,017405,4024,1,1,0
15305,064325,756605,6,1,0
15306,064327,6389,1,1,0
15307,020109,5716,1,1,0
15310,064340,22587,1,1,0
15311,064341,10945,1,1,0
15312,064346,10862,1,1,1
15312,064346,802966,6,0,1
15314,064334,401,1,1,0
15319,064351,9256,5,1,0
15321,064356,6834,1,1,0
15322,064360,14491,1,1,1
15322,064360,1666115,6,0,1
15327,162909,780575,3,1,0
15330,064375,4398,3,1,0
15332,064451,13400,6,1,0
15333,064688,25179,5,1,0
15335,064638,646664,6,1,0
15338,064383,25661,1,1,0
15339,064389,27970,1,1,0
15343,064392,20558,3,1,0
15346,064402,24691,1,1,0
15347,064397,3250,6,1,0
15349,064404,20465,1,1,0
15350,064412,15567,1,1,0
15351,064408,625078,1,1,0
15354,165934,2557,3,1,0
15356,064418,9163,2,1,0
15357,064423,1064452,6,1,1
15357,064423,1895200,6,1,1
15360,064535,10101,3,1,0
15363,064433,26,3,1,0
15370,064552,2048,2,1,0
15372,064639,8066,1,1,0
15374,064637,10504,1,1,0
15376,064536,11239,1,1,0
15377,064542,18147,1,1,0
15384,064480,19400,3,0,1
15384,064480,1064229,1,1,1
15385,063781,33592,2,1,0
15389,064485,21758,1,1,0
15390,064486,14092,3,1,0
15401,064515,6184,2,1,0
15402,064550,645876,1,1,0
15406,062395,10621,1,1,0
15410,064689,31500,6,1,0
15412,102696,19084,6,1,0
15416,064554,14015,2,1,0
15423,064568,14104,1,1,0
15424,063486,19478,1,1,0
15426,064584,748444,1,1,0
15429,064595,20006,1,1,0
15431,064602,32256,1,1,0
15433,064606,3869,2,1,0
15434,029453,6592,1,1,0
15436,064630,29924,1,1,0
15441,064645,1145148,6,0,1
15441,064645,2683555,1,1,1
15445,064663,29161,1,1,0
15450,017715,7221,1,1,0
15451,064692,24144,6,1,0
15454,064699,12030,1,1,0
15465,064741,5090,1,1,0
15471,064766,25728,1,1,0
15473,064768,1703,1,1,0
15476,064851,4672,1,1,0
15479,061340,23711,1,1,0
15480,063318,13845,1,1,0
15483,039351,20264,1,1,0
15488,064807,81302,6,1,0
15490,062123,23895,1,1,0
15494,064820,33538,1,1,0
15504,064681,5472,10,1,0
15505,064848,18018,2,1,0
15506,064853,26182,3,0,1
15506,064853,2204149,1,1,1
15507,064857,3218,1,1,0
15511,064865,5807,5,1,0
15523,064896,25648,1,1,0
15524,064902,623263,1,1,1
15524,064902,1064781,6,0,1
15527,064918,23323,5,1,0
15529,064915,16476,1,1,0
15530,064919,1211728,5,1,0
15532,064930,30701,2,1,0
15534,064929,28062,1,1,0
15544,065066,1820489,10,1,0
15545,061489,25629,2,1,0
15547,064979,580282,1,1,0
15551,064991,21960,9,1,0
15552,064994,468951,1,1,0
15553,064993,26439,6,1,0
15556,065003,212,6,1,0
15560,065011,14719,1,1,0
15561,065016,28814,6,1,0
15563,065006,5506,1,1,0
15564,174876,864396,1,1,0
15567,065021,335,2,1,0
15568,064223,9787,2,1,0
15569,065022,11959,1,1,0
15570,062465,30806,3,1,0
15573,065042,6766,1,1,0
15576,065033,3419419,10,1,0
15577,065034,32801,6,1,0
15579,065026,7274,1,1,0
15580,031418,25600,1,1,0
15581,065045,17041,2,1,0
15587,064182,3190,6,1,0
15592,065088,6460,1,1,0
15594,065107,5714,9,1,0
15596,065106,4527,2,1,0
15597,065128,665664,1,1,0
15600,029993,7479,6,1,0
15608,065148,31104,3,1,0
15610,065158,27214,1,1,0
15612,065170,21799,3,1,0
15614,064626,29830,1,1,0
15616,065180,730521,1,1,0
15631,065217,22931,6,1,0
15632,065226,25472,3,1,0
15633,065220,5898,1,1,0
15636,065236,24039,1,1,0
15638,182309,15329,1,1,0
15639,065244,13457,1,1,0
15641,065247,348,3,1,0
15642,065242,23129,1,1,0
15648,065270,29823,1,1,0
15651,065275,1927870,6,1,0
15652,065280,16547,6,1,0
15657,018732,18379,1,1,0
15658,065286,951,1,1,0
15662,065426,27838,1,1,0
15665,065317,17793,1,1,0
15670,062285,15867,1,1,0
15674,065345,1774,1,1,0
15675,062472,32736,1,1,0
15676,061441,14534,1,1,0
15678,065343,25025,1,1,0
15680,065368,31352,1,1,0
15683,021663,3480380,1,1,0
15684,061976,14954,1,1,0
15686,065376,2797224,2,1,0
15687,065387,27954,5,1,0
15689,065404,32234,6,1,0
15692,065421,11590,1,1,0
15697,065430,6647,1,1,0
15700,065448,25829,2,1,0
15709,065464,263142,1,1,0
15711,036153,3306328,1,1,0
15715,065482,29071,1,1,0
15716,065474,26044,1,1,0
15718,065491,24226,1,1,0
15720,065484,4255,3,1,0
15721,065489,827438,6,1,0
15722,065494,3927,2,1,0
15728,065515,2246,1,1,0
15729,065521,31097,1,1,0
15734,107643,22533,3,1,0
15736,065554,24860,1,1,0
15738,065578,7903,1,1,0
15739,065607,23441,2,1,0
15743,065550,19077,1,1,0
15744,192856,31328,1,1,0
15745,065552,27327,1,1,0
15750,065569,547,2,1,0
15751,065587,21629,1,1,0
15758,065609,6438,1,1,0
15760,065622,7637,1,1,0
15761,065640,16896,2,1,0
15768,065655,26457,1,1,0
15777,065681,25098,1,1,0
15779,065679,17114,2,1,0
15780,065680,23932,1,1,0
15781,065706,1383238,6,1,0
15782,065703,7467,3,1,0
15783,065702,5970,1,1,0
15791,065739,24179,1,1,0
15794,065738,22577,1,1,0
15800,065765,8392,1,1,0
15801,022380,9239,6,1,0
15802,065944,9034,1,1,0
15804,065771,34002,1,1,0
15809,063059,646485,4,1,0
15812,065275,5091,3,1,1
15812,065275,1927870,3,1,1
15819,065812,484746,6,0,1
15819,065812,1709337,1,1,1
15824,066004,12535,1,1,0
15826,065850,6491,1,1,0
15830,027517,1619992,6,1,0
15832,065872,25188,1,1,0
15840,065887,2373,1,1,0
15841,065896,23537,1,1,0
15843,065899,25860,1,1,0
15844,065893,13022,1,1,1
15844,065893,1636098,6,0,1
15845,065901,15541,9,1,0
15846,065897,10711,6,1,0
15847,065803,25674,1,1,0
15848,065971,16462,1,1,0
15849,065905,4317,1,1,0
15851,065911,12790,3,1,0
15854,065904,2384,1,1,0
15858,065937,21490,1,1,0
15860,065930,16361,3,1,1
15860,065930,1658022,6,0,1
15864,062976,643110,3,1,0
15865,065948,21218,2,1,0
15867,065967,2122,3,0,1
15867,065967,2575125,1,1,1
15875,065973,23104,1,1,0
15890,066032,24856,1,1,0
15891,022507,8064,1,1,0
15892,066043,483509,6,1,0
15895,066059,30718,1,1,0
15900,066073,23629,6,1,0
15901,065133,5712,1,1,0
15902,031270,4728,2,1,0
15905,021136,1764,1,1,0
15907,066102,31767,1,1,0
15908,163087,19318,3,1,0
15909,065365,22179,1,1,0
15911,066151,13820,1,1,0
15912,066148,9936,1,1,0
15915,031267,28231,1,1,0
15916,019398,919,1,1,0
15918,066285,14690,1,1,0
15920,066278,28892,1,1,1
15920,066278,531336,6,0,1
15921,066286,30737,1,1,0
15926,065958,5421,1,1,0
15928,066366,26469,1,1,0
15930,066389,33138,3,1,0
15931,019537,29214,1,1,0
15932,066630,20305,1,1,0
15933,066235,21503,1,1,0
15934,066379,5827,1,1,0
15936,066386,10523,2,1,0
15939,066393,20291,1,1,0
15940,066368,32498,1,1,0
15948,025823,24658,2,1,0
15956,106853,15050,1,1,0
15959,066425,3,1,1,0
15961,066435,25320,1,1,0
15962,066610,4447,1,1,0
15963,063196,13211,1,1,0
15964,025033,22652,3,1,0
15965,066445,20047,5,1,0
15967,062088,21973,1,1,0
15969,066454,589,6,1,0
15970,066468,20585,1,1,0
15971,066455,79,1,1,0
15975,066452,5710,1,1,0
15979,066496,22725,1,1,0
15980,066507,9549,1,1,0
15981,066526,27824,3,1,0
15982,061229,20660,3,1,0
15984,066519,13068,1,1,0
15988,066530,9454,1,1,0
15989,066544,662230,6,1,0
15993,066155,22545,1,1,0
15994,066586,23961,1,1,0
15995,066588,29657,1,1,0
16001,066300,18348,1,1,0
16006,066648,8074,2,1,0
16011,066660,22062,3,1,0
16014,066672,6071,1,1,0
16016,066673,15796,6,1,0
16017,066698,8430,1,1,0
16020,066682,14029,5,1,0
16021,106900,16407,1,1,0
16022,063479,751180,1,1,0
16026,105670,5191,1,1,0
16029,105936,7358,1,1,0
16033,013440,18745,1,1,0
16034,005513,14390,1,1,0
16035,065228,7352,6,0,1
16035,065228,31677,3,1,1
16036,109043,15062,1,1,0
16037,066504,7332,1,1,0
16040,066728,28587,1,1,0
16041,063814,22481,1,1,0
16046,109318,8847,1,1,0
16048,109366,12875,1,1,0
16049,109425,21488,1,1,0
16053,109584,12565,1,1,0
16054,109580,1796,1,1,0
16056,066708,5168,1,1,0
16058,043285,3684000,2,1,0
16060,109683,190,2,1,0
16061,018438,1992562,3,1,0
16065,109826,19569,1,1,0
16066,109919,6494,2,1,0
16067,109929,31979,1,1,1
16067,176833,926049,1,1,1
16068,109831,32134,1,1,0
16071,108111,26717,6,1,0
16072,066713,2792,10,1,0
16074,066723,20932,1,1,0
16075,064934,13913,1,1,0
16080,110039,2079,1,1,0
16084,064784,17386,1,1,0
16085,061276,13472,3,1,0
16089,110387,16098,1,1,0
16091,066726,736205,6,1,0
16094,022049,9529,3,1,0
16101,110529,11322,1,1,0
16107,062979,28690,1,1,0
16108,110588,6942,10,1,0
16113,062057,33473,1,1,0
16114,061866,6291,1,1,0
16115,031265,2654897,1,1,0
16119,110728,23993,3,1,0
16120,110721,5890,1,1,0
16121,110760,3310,2,1,0
16123,110732,33111,3,1,1
16123,110732,1226156,3,1,1
16127,185372,1647390,1,1,0
16130,111000,2256,1,1,0
16133,111064,31650,1,1,0
16144,111491,27257,3,1,0
16147,163595,748451,1,1,0
16148,111492,650050,1,1,0
16149,111534,20604,1,1,0
16153,111579,550905,6,1,0
16155,111532,14405,1,1,0
16157,014386,13424,2,1,0
16158,111662,3898,1,1,0
16159,065980,11653,1,1,0
16160,111723,13385,1,1,0
16163,111779,7198,1,1,0
16166,111205,16424,6,1,0
16167,111864,7256,1,1,0
16169,111873,26133,3,1,0
16171,111868,14822,3,1,0
16173,111976,33095,1,1,0
16174,017982,2049,3,1,0
16176,112004,16610,1,1,0
16177,111960,4663,1,1,0
16179,112033,17934,1,1,0
16182,112030,8427,3,0,1
16182,112030,3057626,1,1,1
16186,112095,20796,2,1,0
16187,112034,19029,2,1,0
16188,112111,8021,1,1,0
16193,112187,18804,9,1,0
16195,112178,472,1,1,0
16199,065266,639082,2,1,0
16200,063511,8420,1,1,1
16200,063511,1739091,6,0,1
16201,112366,18024,1,1,0
16202,112362,3856,2,1,0
16203,112402,5978,3,1,0
16204,112410,32088,2,1,0
16207,112473,1073254,1,1,0
16209,065069,20650,1,1,0
16212,112623,31534,6,1,0
16213,112626,5810,1,1,0
16214,112624,730,1,1,0
16220,031894,5406,2,1,0
16222,112721,550464,1,1,0
16224,112720,21645,1,1,0
16226,112552,8026,2,1,0
16228,113178,15320,6,1,0
16230,112752,4300,1,1,0
16231,115121,6425,2,1,0
16232,111961,6294,3,1,0
16235,112775,10372,1,1,0
16236,112774,10015,1,1,0
16245,136306,15438,3,1,1
16245,136306,2746882,6,0,1
16247,112874,5895,1,1,0
16254,113270,10031,1,1,0
16257,113362,9265,1,1,0
16259,113367,20364,1,1,0
16262,113533,24114,1,1,0
16264,113498,258,1,1,0
16266,113609,10794,1,1,0
16267,113425,30440,1,1,0
16268,113490,8304,1,1,0
16269,113459,7024,1,1,0
16270,113832,2935509,9,1,0
16274,028885,9141,6,1,0
16277,007422,11364,3,1,0
16280,105805,5748,1,1,0
16283,114484,18587,2,1,0
16284,114370,17205,2,1,0
16285,114524,9989,1,1,0
16290,018329,40,1,1,0
16294,123474,8878,1,1,0
16297,114979,28631,3,1,0
16300,017534,878027,2,1,0
16302,115516,191,6,1,0
16308,115566,31604,3,1,0
16310,115766,253,3,1,0
16311,066185,7350,6,1,0
16313,115876,25277,1,1,0
16316,115313,30583,6,1,0
16321,064218,33532,1,1,0
16322,116210,27404,6,1,0
16325,029322,2913,2,1,0
16328,066484,10006,2,1,0
16329,116395,1106051,1,1,0
16331,116503,23546,1,1,0
16332,116504,27538,1,1,0
16338,116526,7667,1,1,0
16339,116615,32213,6,1,0
16340,116586,3461,1,1,0
16341,116610,16384,6,0,1
16341,116610,1106085,5,1,1
16344,116668,7002,8,1,0
16346,116770,14737,2,1,0
16347,116772,15984,1,1,0
16348,024281,1062522,10,1,0
16349,116787,7647,1,1,0
16351,116791,20449,1,1,0
16357,026809,1383072,6,0,1
16357,026809,2558075,1,1,1
16360,116906,33524,1,1,0
16363,117019,18900,1,1,0
16364,117020,23161,1,1,0
16365,117018,821944,2,1,0
16367,117034,47,1,1,0
16368,117036,18381,1,1,0
16369,117035,203,3,1,0
16371,113299,12702,1,1,0
16374,117161,25310,1,1,0
16375,106073,8230,1,1,0
16380,017908,1453,1,1,0
16381,114920,8063,1,1,0
16382,117768,22806,1,1,0
16384,066326,9043,3,1,0
16387,117905,31520,1,1,0
16388,117903,26989,1,1,0
16396,065986,26104,1,1,0
16397,118081,1285,1,1,0
16398,118121,7900,3,1,0
16402,118042,9926,1,1,0
16403,113361,6043,1,1,0
16406,115404,33212,3,1,1
16406,115404,734850,5,0,1
16406,115404,2702847,6,0,1
16407,118228,32542,1,1,0
16408,118307,23209,6,1,0
16410,118223,4873,2,1,0
16412,118321,27646,1,1,0
16415,112968,19581,1,1,0
16418,118445,32672,1,1,0
16421,118503,736825,3,1,0
16422,118502,7942,1,1,0
16424,118528,16615,1,1,0
16425,118577,16904,1,1,0
16427,122515,924630,1,1,0
16431,118738,21762,2,1,0
16437,161965,577425,1,1,0
16441,119034,17178,1,1,0
16444,119217,32376,2,1,0
16446,119216,32374,1,1,0
16449,119173,3112,1,1,0
16454,119314,25022,1,1,0
16455,119275,20887,2,1,0
16456,119419,31395,6,1,0
16457,119414,5759,1,1,0
16458,119493,24653,2,1,0
16464,119436,29,3,1,0
16466,119574,11426,1,1,0
16469,119474,8929,6,1,0
16470,065235,9168,1,1,0
16473,177446,1750,3,0,1
16473,035530,3388651,1,1,1
16476,025528,108,2,1,0
16477,119736,33729,3,1,0
16479,119753,602,1,1,0
16481,119394,762,5,1,0
16487,017367,1886,1,1,0
16488,119714,7550,1,1,0
16489,119955,835949,9,1,0
16492,120048,14571,2,1,0
16494,120051,15674,3,1,0
16496,120134,15961,1,1,0
16506,027760,9335,3,1,0
16512,120301,25670,1,1,0
16513,120300,24782,1,1,0
16515,120302,31280,1,1,0
16517,120297,18856,1,1,0
16521,120358,30635,3,1,0
16522,120357,607046,10,1,0
16525,120359,30745,2,1,0
16526,120456,8591,1,1,0
16528,120458,3530,3,1,1
16528,120458,1707062,3,1,1
16529,120513,1528,1,1,0
16530,120441,885998,6,1,0
16533,120595,25902,1,1,0
16543,120557,26696,1,1,0
16544,120794,30045,2,1,0
16546,120774,5178,1,1,0
16547,120822,833542,1,1,0
16549,120824,31952,3,0,1
16549,120824,1685255,2,1,1
16550,120816,10100,1,1,0
16553,120839,15895,1,1,0
16558,120835,747342,1,1,0
16561,121077,11468,2,1,0
16565,121080,23188,1,1,0
16574,121153,9386,1,1,0
16578,105538,27918,1,1,0
16581,121257,23233,1,1,0
16583,062257,33995,2,1,0
16584,121382,27160,2,1,0
16587,121440,32166,1,1,0
16589,121453,792421,10,1,0
16590,117841,1064090,10,1,0
16592,121437,9954,1,1,0
16593,121481,741984,10,1,0
16597,121478,26917,6,1,0
16598,121562,30086,3,1,0
16599,121553,485,1,1,0
16601,121613,13458,3,1,0
16603,121493,2555,1,1,0
16605,121656,8509,1,1,0
16606,121662,856266,1,1,1
16606,121662,1683118,1,1,1
16607,122034,15717,4,1,0
16608,121659,13840,1,1,0
16609,121713,11826,1,1,0
16612,121673,29032,1,1,0
16613,121717,534637,1,1,0
16614,121718,17580,1,1,0
16615,121757,10445,2,1,0
16619,121819,32401,6,1,0
16622,121759,15468,1,1,0
16624,121816,25116,1,1,0
16631,121817,26894,1,1,0
16632,121834,2773,1,1,0
16636,022373,646483,1,1,0
16640,117026,884342,1,1,0
16641,121815,483759,1,1,0
16643,121934,637778,1,1,0
16646,122015,15180,1,1,0
16648,122061,30703,2,1,0
16649,111940,186,1,1,0
16650,122078,21603,2,1,0
16652,122099,23775,1,1,0
16653,122101,25805,8,1,1
16653,122101,1235897,10,0,1
16654,122094,3007,1,1,0
16662,113371,27314,1,1,0
16664,122263,16182,1,1,0
16665,122172,17230,1,1,0
16666,181104,1532,1,1,0
16668,122257,4354,1,1,0
16674,122143,21616,2,1,0
16676,122360,23640,1,1,0
16678,122394,24173,1,1,0
16679,064748,33390,1,1,0
16680,122358,21816,1,1,0
16685,122436,21849,1,1,0
16686,122447,33122,1,1,0
16687,122175,1024834,1,1,0
16691,122315,4384,3,1,0
16695,122519,6,2,1,0
16696,122520,25627,1,1,0
16701,122674,15018,1,1,0
16702,122536,16388,2,1,0
16704,113269,8734,1,1,0
16705,122741,31485,1,1,0
16753,122841,25895,1,1,0
16758,122902,21875,1,1,0
16762,122921,25582,1,1,0
16779,122915,1467,1,1,0
16807,123017,22576,1,1,0
16862,123016,18958,1,1,0
16863,122917,19147,4,1,0
16864,123094,1059,1,1,0
16907,009240,33206,1,1,0
16908,064021,13788,6,1,0
16915,122895,16404,3,1,0
17126,123937,32832,1,1,0
17127,123995,9866,2,1,0
17128,123998,17674,6,1,1
17128,123998,3150813,6,1,1
17131,124038,16286,1,1,0
17135,124036,1728636,1,1,0
17137,124050,32453,3,1,0
17146,124196,17865,1,1,0
17147,124198,31826,5,1,0
17149,124320,2413,1,1,0
17151,124319,12384,1,1,0
17156,124361,28847,1,1,0
17158,124358,16379,3,1,0
17161,124394,30792,3,1,0
17164,124374,653,1,1,0
17168,124315,1846,3,1,0
17169,124435,9252,1,1,0
17176,124355,1649,1,1,0
17177,124442,33867,2,1,0
17178,124599,27976,1,1,0
17180,124595,9669,2,1,0
17181,124615,26527,1,1,0
17183,111721,9876,1,1,0
17188,124638,31385,1,1,0
17191,124678,16472,1,1,0
17193,124677,2908220,10,1,0
17202,065036,25594,1,1,0
17205,125240,33722,2,1,0
17208,125014,23985,1,1,0
17210,125274,5246,1,1,0
17211,125276,8294,1,1,1
17211,125276,1721548,3,0,1
17212,125275,6503,2,1,0
17213,125315,986,1,1,0
17215,125358,21683,1,1,0
17216,125360,29756,1,1,0
17292,125524,1932629,6,1,0
17295,117145,28730,3,1,0
17296,125583,31371,1,1,0
17298,125601,12736,1,1,0
17300,125595,1221,1,1,0
17301,125598,587409,10,1,0
17303,125604,24645,1,1,0
17312,125860,23646,1,1,0
17314,126056,33597,2,1,0
17317,125975,7306,1,1,0
17322,126136,6513,3,0,1
17322,126136,1661731,1,1,1
17323,126296,770141,3,1,0
17324,179459,15375,1,1,0
17336,126322,28579,1,1,0
17342,126417,11887,1,1,0
17343,126423,480718,3,1,0
17345,126424,28548,1,1,0
17346,126318,15649,2,1,0
17365,002589,14527,1,1,0
17387,126434,25712,3,1,0
17395,126555,1275,2,1,0
17396,126601,29787,1,1,0
17397,126599,26144,1,1,0
17398,126597,20415,1,1,0
17399,111629,3231246,1,1,0
17401,126600,1663941,6,1,1
17401,126600,2497663,6,1,1
17405,126615,5471,3,1,0
17410,126496,19547,1,1,0
17412,126714,8984,1,1,0
17413,126734,23232,1,1,0
17457,126976,1821,9,1,0
17469,025481,21531,1,1,0
17472,127094,18030,2,1,0
17473,126718,24300,1,1,0
17474,127075,9220,1,1,0
17477,127174,1189,3,1,0
17478,127179,14359,1,1,0
17480,127177,10066,4,1,0
17488,127279,21870,1,1,0
17489,116209,4288,6,0,1
17489,116209,2319926,1,1,1
17492,127282,32199,3,1,0
17502,127377,11033,2,1,0
17517,127439,14516,1,1,0
17519,127438,13911,2,1,0
17521,127436,10037,1,1,0
17522,127455,5553,1,1,0
17523,124934,824,1,1,0
17524,127481,19887,1,1,0
17664,107446,21879,1,1,0
17665,107325,19359,1,1,0
17667,106404,11619,1,1,0
17669,031764,481147,1,1,0
17670,127797,21405,2,1,0
17861,128541,21754,6,1,0
17862,111974,25960,4,1,0
17869,128618,329,3,1,0
17872,113646,2787,1,1,0
17905,128663,27633,1,1,0
17907,035327,3050057,1,1,0
17917,129120,570033,1,1,1
17917,129120,1654505,6,0,1
17922,108846,1070052,10,1,0
17927,129418,620943,1,1,0
17928,129419,6283,1,1,0
17929,177838,863850,3,1,0
17931,129442,20076,1,1,0
17932,020810,10845,1,1,0
17933,129471,11939,9,1,0
17934,129467,3171,1,1,0
17935,118304,9443,1,1,0
17936,129466,2278,1,1,0
17938,115245,30612,1,1,0
17939,129118,10517,1,1,0
17957,020297,19032,2,1,0
17960,129850,33618,1,1,0
17962,129840,10450,2,1,0
17963,129851,25628,1,1,0
17964,129632,24915,1,1,0
17968,129624,11570,1,1,0
17969,130049,33213,1,1,0
17970,129823,3884,1,1,0
17978,130041,9392,1,1,0
17984,129849,32384,1,1,0
17985,129848,32365,3,1,0
17986,130305,27152,1,1,0
17989,128098,17162,5,1,0
17990,130040,6746,1,1,0
17997,129626,1103859,5,1,0
18005,130398,2406,1,1,0
18007,066060,2206,3,1,0
18010,130421,15980,1,1,0
18304,109621,18378,1,1,0
18305,130766,22121,1,1,0
18311,130764,19439,3,1,0
18314,130762,16440,1,1,0
18327,132361,3200,1,1,0
18329,132482,23203,1,1,0
18330,132405,19814,1,1,0
18342,132502,23678,1,1,0
18398,132644,27548,1,1,0
18404,040413,6764,1,1,0
18406,132799,11510,6,1,0
18407,132599,9281,3,1,0
18428,132980,19175,6,1,0
18433,130200,13108,1,1,0
18434,230796,712,1,1,0
18442,106501,12252,3,1,0
18443,013288,29084,1,1,0
18446,133044,5523,3,1,0
18455,133288,27977,1,1,0
18456,133246,16377,1,1,0
18696,133432,33218,1,1,0
18697,133430,20966,1,1,0
18698,133424,1524,2,1,0
18700,133328,1104986,1,1,0
18701,133425,2655,5,1,0
18709,133504,19270,1,1,0
18710,133506,24133,1,1,0
20000,001004,394,2,1,0
20007,001034,1595,1,1,0
20010,001045,2107,3,0,1
20010,001045,1748237,6,0,1
20010,001045,2021732,1,1,1
20013,014685,12336,1,1,0
20015,001062,550880,2,1,0
20017,001078,428,1,1,0
20018,013619,481,1,1,0
20019,001081,483,3,1,0
20023,001119,749,2,1,0
20026,001177,989,3,1,0
20030,001209,1173,1,1,0
20033,012950,1185,1,1,0
20035,001230,1273,1,1,0
20038,001240,1295,1,1,0
20039,001243,1304,1,1,0
20040,001246,15557,1,1,0
20041,001257,1351,1,1,0
20043,001274,1413,1,1,0
20045,001279,1415,1,1,0
20048,014592,566638,1,1,0
20057,001318,1537,1,1,0
20058,001327,1573,1,1,0
20060,028192,1319,1,1,0
